x,y,h_mean
708336.7199,5374272.175,549.2696672
711509.4151,5374824.597,674.4095767
714685.2002,5375377.437,1202.199862
708334.161,5374292.055,549.2626296
711506.6175,5374844.443,676.7048388
714682.5463,5375397.302,1206.37104
708331.5852,5374311.932,549.471655
711503.8146,5374864.289,679.17305
714679.8908,5375417.167,1211.151882
708328.9975,5374331.808,549.7216539
714677.2164,5375437.029,1215.838747
711908.342,5372512.318,640.745451
711905.6173,5372532.174,642.206829
708320.7289,5374391.366,548.5686142
711902.8695,5372552.027,643.3172661
708317.896,5374411.208,548.4227363
711489.7025,5374963.503,679.1366946
711900.1028,5372571.877,644.198484
714666.0778,5375516.419,1220.685208
708315.0438,5374431.047,548.4316287
711486.9089,5374983.349,678.326308
714663.1993,5375536.254,1216.94983
708312.1779,5374450.885,548.7356475
711484.1104,5375003.196,676.7646052
708309.308,5374470.722,549.2927812
711481.2971,5375023.04,673.8693529
708306.4382,5374490.559,549.9288915
711478.4892,5375042.885,670.7031495
711888.9043,5372651.262,646.1055178
708303.5719,5374510.397,550.2537882
711475.6848,5375062.731,667.4527861
708300.7014,5374530.234,550.3378509
711472.9306,5375082.583,666.4957569
708297.8411,5374550.072,550.6144387
711470.2053,5375102.439,667.006646
708294.9886,5374569.912,550.9536254
711467.4926,5375122.297,668.4787234
714642.6925,5375675.048,1160.328269
708292.1353,5374589.751,551.0133248
711464.7603,5375142.152,669.5607208
708704.1758,5372198.27,518.6743183
708289.2953,5374609.592,551.2397807
711462.0156,5375162.005,670.5621524
708286.4654,5374629.435,551.656143
711459.2433,5375181.855,671.295192
708283.6416,5374649.278,552.1286147
711456.4579,5375201.703,672.0452953
708280.8201,5374669.122,552.4659728
711453.6616,5375221.55,673.4159882
714628.2846,5375774.219,1130.228772
708277.9975,5374688.965,552.5548059
711450.8509,5375241.394,674.9287977
708275.179,5374708.81,552.6540353
711448.02,5375261.236,676.383969
708272.3776,5374728.656,553.2410886
711445.1565,5375281.073,677.2031245
714619.5764,5375833.713,1109.157391
708269.5921,5374748.505,554.389198
711442.2854,5375300.91,678.382543
708266.8058,5374768.353,555.4562652
711439.4106,5375320.745,680.1645269
708264.022,5374788.202,556.6081616
711436.5243,5375340.58,682.0979787
708261.2522,5374808.053,558.4733882
711433.6336,5375360.413,684.1554108
711430.7687,5375380.25,687.4547919
711427.9504,5375400.094,692.8686911
711425.1283,5375419.937,697.8014057
711422.3081,5375439.78,702.4926557
708246.8834,5374907.236,556.5237313
711419.509,5375459.626,707.5887218
708243.955,5374927.065,556.3150887
711416.7265,5375479.474,712.7727334
708241.0112,5374946.893,555.9842755
711413.9464,5375499.323,717.6833128
708238.0709,5374966.72,556.0821604
711411.1963,5375519.176,723.7338507
708235.1443,5374986.549,556.8317932
711408.4897,5375539.035,731.7005887
711817.545,5373147.228,654.4995528
714580.6949,5376091.365,1004.871819
711405.7833,5375558.893,739.6640048
711814.6086,5373167.055,652.2331936
714577.7052,5376111.185,1000.035521
711403.0413,5375578.747,746.1115852
708226.2701,5375046.025,555.9266406
711400.2921,5375598.6,752.4222453
708223.248,5375065.841,552.8864048
711397.5156,5375618.449,757.722003
708632.0454,5372694.147,509.9649575
711394.6519,5375638.286,759.5691463
711802.8802,5373246.367,645.4311171
708629.1867,5372713.986,509.8731422
711391.7512,5375658.119,760.0323538
708626.3186,5372733.823,509.8214277
711388.7943,5375677.944,758.9306308
714559.9209,5376230.123,971.9124509
708211.2798,5375145.123,544.0263044
708623.4408,5372753.66,509.8579142
711385.8581,5375697.771,759.4723206
714557.0621,5376249.96,976.1813043
708208.1954,5375164.931,538.5809538
708620.5435,5372773.494,509.8605184
711382.9359,5375717.6,761.4026459
708205.1136,5375184.739,533.308804
711380.0056,5375737.429,763.8415577
708202.122,5375204.56,531.3865141
711377.0657,5375757.256,766.7507688
714548.5328,5376309.478,1000.802802
708199.2048,5375224.391,532.2682458
711374.1144,5375777.081,769.6105614
714545.6169,5376329.308,1006.615576
708196.3332,5375244.228,535.0328227
711371.1594,5375796.906,772.353282
714542.6805,5376349.135,1011.449073
711368.2372,5375816.736,776.4022497
714539.7237,5376368.959,1014.998428
711365.3043,5375836.563,779.5406571
714536.7779,5376388.784,1019.243329
711362.3496,5375856.388,781.1046581
714533.8462,5376408.612,1024.217558
708184.8484,5375323.575,547.6620552
711359.4011,5375876.214,782.1009135
714530.9329,5376428.442,1029.635899
708181.878,5375343.399,547.9719422
711356.4985,5375896.046,784.0184912
714528.0324,5376448.273,1034.868223
708178.905,5375363.222,548.2139892
711353.628,5375915.882,786.7330575
714525.1347,5376468.105,1039.808604
708175.9468,5375383.047,548.7727783
711350.7532,5375935.718,788.6371113
714522.2489,5376487.939,1045.281746
708172.9989,5375402.873,549.4631917
711347.8862,5375955.555,790.4275438
714519.3689,5376507.773,1050.933833
708170.048,5375422.7,549.6366349
711345.0234,5375975.392,792.1559764
714516.4759,5376527.606,1055.601937
708167.1045,5375442.527,549.7928875
711342.158,5375995.23,793.6224703
714513.5641,5376547.436,1058.967438
708164.1729,5375462.356,549.9385136
711339.2903,5376015.066,795.0334347
711746.9916,5373623.076,656.5924937
714510.636,5376567.264,1061.493836
708161.265,5375482.188,550.1497612
711336.4183,5376034.902,796.4675697
711744.0612,5373642.904,658.2478736
714507.6967,5376587.091,1063.634824
708158.3645,5375502.021,550.2639728
708571.0616,5373110.631,549.3178187
711333.5388,5376054.738,797.9162411
711741.1503,5373662.735,660.7403302
708155.4558,5375521.853,550.2182036
708568.064,5373130.45,549.4204443
711330.6552,5376074.572,799.5660779
714911.3695,5374235.083,1120.107906
708152.5344,5375541.682,550.0213876
711327.7625,5376094.406,801.2665136
714908.3576,5374254.9,1118.639673
711324.8479,5376114.237,802.549935
711321.9165,5376134.064,803.6068674
708143.6397,5375601.155,548.9016863
711318.9659,5376153.89,804.4124925
714489.8278,5376706.017,1066.975925
708140.6007,5375620.969,547.6261115
711315.9675,5376173.709,803.7925159
708137.5243,5375640.778,546.2465318
711312.9198,5376193.521,801.4774837
714483.9372,5376745.669,1075.352922
708134.4235,5375660.584,544.7119552
711309.88,5376213.334,799.8884747
714480.975,5376765.492,1078.361142
708544.0128,5373289,547.3784823
711306.8797,5376233.153,800.4532598
711714.3406,5373841.131,664.4032182
714478.0131,5376785.315,1081.213567
711303.8937,5376252.974,801.9044687
711711.3405,5373860.949,666.0147702
714475.0535,5376805.139,1084.087657
711300.9005,5376272.794,803.2326973
714472.0913,5376824.962,1086.736519
708121.8942,5375739.79,537.6678093
711297.8982,5376292.612,804.2305797
714469.1421,5376844.787,1089.726553
708118.8111,5375759.598,537.6897736
711294.9037,5376312.432,805.0467004
714466.2009,5376864.613,1092.697023
708115.7383,5375779.407,537.8555978
711291.9147,5376332.252,806.1087876
714463.2486,5376884.438,1095.030364
708112.6718,5375799.218,537.8927571
711288.9202,5376352.071,807.5487432
714460.2799,5376904.26,1096.842033
708109.6091,5375819.029,537.614509
711285.9137,5376371.89,809.2827903
714457.3006,5376924.081,1098.996282
708106.5594,5375838.841,537.3690317
711282.8828,5376391.704,810.9219573
708103.529,5375858.657,537.3424884
711279.8391,5376411.517,812.8111257
711687.0831,5374019.465,673.4839118
714451.3116,5376963.719,1104.297033
708100.5158,5375878.475,537.5642556
711276.7793,5376431.327,815.0646764
714448.2887,5376983.534,1106.794134
711273.6737,5376451.132,817.1828959
708094.5527,5375918.118,538.3510657
711270.538,5376470.932,819.1295595
708091.5697,5375937.939,538.4284687
711267.41,5376490.734,821.2308466
714439.0787,5377042.96,1115.16825
708088.5792,5375957.761,538.4485266
711264.2996,5376510.537,823.5295929
714436.0175,5377062.77,1118.651805
708085.5719,5375977.579,538.1921353
711261.2209,5376530.345,826.1759961
714432.9614,5377082.58,1121.884648
708082.5395,5375997.394,537.5477521
711258.1822,5376550.159,829.3131136
714429.9073,5377102.391,1124.650472
708079.4987,5376017.208,536.9531738
711255.1836,5376569.978,832.6854951
714426.8758,5377122.205,1127.006577
711252.2398,5376589.804,835.7944752
714423.8828,5377142.024,1130.119784
711249.3314,5376609.636,837.9744619
714420.9212,5377161.847,1133.720451
711246.41,5376629.465,838.9263234
711653.77,5374237.429,670.3884025
711243.475,5376649.292,839.2822384
711650.6047,5374257.226,667.1770695
708064.1713,5376116.261,539.6039133
711240.5058,5376669.116,838.7385678
711647.4769,5374277.027,665.7668138
711237.4939,5376688.932,837.1894474
711644.3773,5374296.832,665.5845541
714409.2107,5377241.159,1160.617433
711234.4187,5376708.741,833.9681058
711641.2956,5374316.64,665.8920723
708055.012,5376175.699,540.0708368
711231.2638,5376728.539,830.2353771
708052.0164,5376195.518,540.3501322
711228.0752,5376748.332,827.6652962
708461.7877,5373823.959,549.2801553
711224.8911,5376768.126,826.4380657
711221.7029,5376787.919,825.5455129
708043.0563,5376254.981,540.7619708
711218.5079,5376807.712,824.3258181
711625.9957,5374415.694,664.58539
708040.0675,5376274.802,540.918887
711215.3233,5376827.505,823.2205823
708037.0626,5376294.621,540.9187778
711212.1678,5376847.303,822.7055333
708034.0355,5376314.436,540.6557989
711209.0408,5376867.104,821.7623056
711616.8194,5374475.126,664.8361491
708031.0005,5376334.252,540.7050415
711205.942,5376886.91,819.6476887
708027.9382,5376354.062,540.8875012
711202.8314,5376906.713,816.3950851
714375.8662,5377459.112,1191.290693
708024.8454,5376373.869,540.9285166
711199.7032,5376926.515,812.2951521
714372.9416,5377478.94,1196.032146
708021.7338,5376393.674,541.1372373
711196.5723,5376946.316,808.5743465
714369.9855,5377498.764,1200.338186
708018.5914,5376413.474,541.3151701
711193.4385,5376966.116,805.4330182
708015.4247,5376433.27,541.2831256
711190.2972,5376985.916,802.8480339
708012.2373,5376453.064,541.3587361
711187.1173,5377005.71,800.5440204
711595.2695,5374613.783,672.5065095
708009.0253,5376472.855,541.6909158
708421.8005,5374081.477,549.8636436
711183.8801,5377025.496,798.0420423
714357.6743,5377577.995,1209.437273
708005.8062,5376492.645,541.8497774
708418.7174,5374101.285,550.0953077
714354.4825,5377597.786,1210.586404
708002.5929,5376512.435,541.909127
708415.6342,5374121.093,550.2939004
707999.4023,5376532.229,542.1274462
708412.549,5374140.9,550.4334033
707996.2432,5376552.027,542.3362738
707993.1059,5376571.827,542.446295
707990.0012,5376591.632,542.4735721
707986.9787,5376611.449,542.6274924
714335.7361,5377716.594,1227.31334
707983.9809,5376631.268,542.8609317
714332.7182,5377736.409,1230.193885
707980.9983,5376651.09,542.7862445
714329.726,5377756.229,1234.013328
707978.0226,5376670.913,542.7384703
714326.7622,5377776.052,1239.259209
707975.0474,5376690.736,542.7740408
707972.062,5376710.557,542.8160223
711146.995,5377263.202,788.8750835
711143.9965,5377283.021,792.8987046
707966.0117,5376750.189,543.1799676
711140.9279,5377302.83,797.677704
714314.9085,5377855.344,1266.628693
707962.9441,5376769.999,543.5891811
711137.849,5377322.638,804.0064222
707959.8578,5376789.807,544.0448451
711134.8053,5377342.451,812.3899817
707956.7497,5376809.612,544.2473697
707953.6282,5376829.415,544.4198598
707950.5029,5376849.217,544.5975257
711125.839,5377401.911,841.7538513
714299.922,5377954.437,1308.644589
707947.374,5376869.019,544.7063607
708359.7628,5374477.589,550.7436568
707944.2406,5376888.82,544.5462208
711119.8599,5377441.553,849.8503934
707941.1139,5376908.623,544.418774
711116.9534,5377461.384,854.0568876
714290.9167,5378013.89,1331.977261
707938.0077,5376928.428,544.589213
711114.0568,5377481.217,857.9061647
711520.8867,5375089.11,678.5474311
707934.9075,5376948.234,544.6146337
711111.1596,5377501.05,861.7657703
707931.8285,5376968.042,544.805368
711108.2305,5377520.878,864.8447009
711105.2653,5377540.701,867.2498629
714279.0614,5378093.182,1376.058785
707925.6926,5377007.663,545.045158
711102.2567,5377560.519,869.5775335
714276.0349,5378112.997,1383.867511
711099.1896,5377580.329,872.2679161
707919.5961,5377047.288,544.5699752
711096.0781,5377600.132,875.2368064
707916.5519,5377067.102,544.7382601
711092.9481,5377619.934,878.5411172
707913.4883,5377086.912,544.8022437
711089.7979,5377639.732,881.6552991
707910.4013,5377106.72,544.8539381
711086.6289,5377659.528,884.2695693
711083.424,5377679.318,885.1921634
711489.6762,5375287.134,684.6006591
711080.1989,5377699.106,884.8538471
711486.6277,5375306.946,686.9913213
708313.157,5374774.663,559.1804069
711076.9646,5377718.894,882.2278219
708310.031,5374794.465,559.7183814
711073.7533,5377738.684,879.7354068
707894.7815,5377205.733,557.0294566
711070.5393,5377758.474,876.2512301
707891.5851,5377225.526,559.8676416
711067.3079,5377778.261,871.0151681
707888.3397,5377245.312,561.1401272
711064.1035,5377798.052,866.3006607
707885.0785,5377265.096,561.7808392
707881.824,5377284.88,562.2926772
711057.8476,5377837.655,862.2142142
707878.581,5377304.667,562.6751932
707875.358,5377324.456,563.0629938
707872.1653,5377344.249,563.3849629
707869.0082,5377364.047,563.6216481
708282.1061,5374972.714,557.8082607
711045.4793,5377916.88,857.460625
707865.8837,5377383.85,563.7700785
711042.3665,5377936.683,855.5573528
707862.7857,5377403.656,563.3288338
711447.6077,5375564.588,749.9026925
707859.7045,5377423.464,562.5134305
711444.5616,5375584.4,752.2160978
707856.6874,5377443.281,562.0369497
711033.1107,5377996.104,856.4794631
711441.5179,5375604.213,753.9603798
714206.5908,5378548.527,1283.996399
707853.7245,5377463.106,561.9451709
711438.4761,5375624.026,755.2952033
707850.7683,5377482.931,561.8644158
711026.9117,5378035.715,858.3153044
711435.4389,5375643.84,756.850898
707847.7939,5377502.754,561.5337237
711023.8286,5378055.523,860.3082015
707844.7921,5377522.573,561.1847545
711020.7672,5378075.333,863.3591722
707841.7681,5377542.39,561.1388919
711017.7252,5378095.146,867.2174308
711014.6981,5378114.961,871.5765786
711011.6833,5378134.777,876.1638949
711008.6778,5378154.596,880.9210498
714180.2137,5378706.749,1200.857074
707828.8067,5377621.536,549.6760516
711005.6886,5378174.416,885.8355301
707825.4754,5377641.311,546.9358924
711002.734,5378194.241,891.8530413
707822.2185,5377661.096,546.8825611
710999.7993,5378214.068,898.2958236
707818.9766,5377680.881,547.1362541
708231.8752,5375289.522,533.8186631
710996.8786,5378233.898,904.8618508
707815.788,5377700.676,548.4125422
707812.6248,5377720.473,549.0887412
710991.0223,5378273.555,915.9450401
707809.5035,5377740.276,549.5827349
710988.1177,5378293.387,921.7214215
707806.4291,5377760.085,550.0466519
710985.1826,5378313.214,926.2339662
711392.568,5375921.185,792.19288
707803.3838,5377779.899,550.0815086
710982.2246,5378333.039,929.9413535
711389.5305,5375940.998,794.2339982
707800.3869,5377799.719,550.2427491
710979.2997,5378352.868,935.833671
711386.5061,5375960.814,796.1399963
707797.4189,5377819.543,550.2849988
710976.3476,5378372.693,941.3210679
711383.4842,5375980.629,797.597962
707794.4607,5377839.367,549.5794947
710973.3609,5378392.513,945.6815471
711380.4687,5376000.446,798.7379968
714143.2695,5378944.438,1171.048348
707791.5134,5377859.194,548.6983113
711377.4656,5376020.264,799.895095
714140.3103,5378964.262,1181.377118
707788.6151,5377879.027,548.70416
714137.3202,5378984.081,1191.71551
707785.7232,5377898.861,548.8948089
710964.3396,5378451.967,963.1605716
714134.3191,5379003.899,1202.301799
707782.8285,5377918.694,549.1633484
710961.3631,5378471.789,971.3589525
707779.9196,5377938.526,549.3306052
710958.3852,5378491.611,979.3610167
707776.9799,5377958.354,549.4801655
710955.4077,5378511.433,986.9471131
714125.1469,5379063.33,1221.982632
707774.0215,5377978.178,549.5387461
710952.4227,5378531.253,993.8311068
711359.354,5376139.162,800.744882
714122.0894,5379083.141,1227.379309
707771.035,5377998,549.8601265
707768.0299,5378017.819,550.8804942
707764.9696,5378037.63,551.2441365
710943.527,5378590.724,1009.779023
714113.0637,5379142.591,1238.115523
707761.8754,5378057.437,551.3677818
710940.6274,5378610.556,1016.896856
711347.0603,5376218.397,802.3433907
714110.0893,5379162.413,1241.882897
707758.7651,5378077.241,551.7085897
710937.7204,5378630.388,1023.515548
711343.9877,5376238.206,803.6431622
714107.1305,5379182.236,1246.181714
707755.6284,5378097.042,551.8663574
711340.9093,5376258.014,804.6954692
707752.4753,5378116.84,551.8859408
711337.8336,5376277.823,805.7654729
714101.3045,5379221.896,1261.107166
707749.3163,5378136.638,551.9750119
711334.7709,5376297.633,807.0582957
707746.153,5378156.436,552.0749436
711331.7291,5376317.447,808.8387693
707742.9957,5378176.234,552.2717066
711328.6974,5376337.261,810.6912836
714092.6324,5379281.395,1292.993684
707739.8541,5378196.034,552.4405839
711325.6727,5376357.076,812.4286555
707736.7198,5378215.835,552.5015875
711322.6607,5376376.893,814.4689202
707733.5932,5378235.637,551.776796
711319.6578,5376396.712,816.5750773
714083.8484,5379340.879,1323.540856
707730.473,5378255.44,550.8848668
714080.8783,5379360.701,1331.551536
707727.4125,5378275.252,550.9541398
711313.6626,5376436.35,820.3926276
714077.8921,5379380.521,1339.267682
707724.3854,5378295.067,550.9738467
708136.8167,5375903.645,537.6393264
710905.0828,5378848.443,1050.944435
711310.6783,5376456.171,822.5687526
714074.8828,5379400.338,1345.853719
707721.382,5378314.886,551.0109569
710902.2262,5378868.281,1051.500774
711307.6906,5376475.991,824.4015669
714071.8588,5379420.153,1350.747666
707718.3913,5378334.707,551.017806
710899.3737,5378888.12,1052.342885
711304.7072,5376495.812,826.3366361
714068.8613,5379439.971,1356.171656
707715.4094,5378354.529,551.1342476
710896.5198,5378907.958,1053.846088
711301.7268,5376515.634,828.3141838
714065.904,5379459.795,1362.77951
707712.431,5378374.351,551.3437095
710893.6475,5378927.795,1055.901287
714062.9623,5379479.621,1369.480235
707709.4503,5378394.173,551.5708133
710890.7678,5378947.63,1059.123996
711295.7376,5376555.273,830.7871993
714060.0322,5379499.449,1374.672227
707706.4599,5378413.994,551.7868831
710887.8297,5378967.457,1062.732845
711292.7483,5376575.093,832.2431859
714057.1302,5379519.279,1379.7359
707703.4436,5378433.81,551.7918233
710884.8546,5378987.279,1066.423898
714048.6389,5379578.804,1397.526617
714045.7627,5379598.639,1401.132983
707691.331,5378513.073,552.5265077
714042.8528,5379618.468,1403.558178
707688.3372,5378532.893,553.2492882
707685.3571,5378552.715,553.9530469
714036.8565,5379658.105,1402.231132
714033.7324,5379677.906,1397.615632
710855.0716,5379185.496,1135.555916
710852.225,5379205.336,1143.147707
714021.0974,5379757.092,1372.710421
710849.3883,5379225.177,1149.965899
707664.6784,5378691.495,555.025032
710846.5447,5379245.017,1154.921388
707661.6847,5378711.315,555.3644782
710843.6923,5379264.855,1158.282292
707658.6614,5378731.131,555.5726197
710840.8387,5379284.694,1160.429701
707655.6242,5378750.945,555.5677879
707652.5824,5378770.759,555.4758046
707649.5383,5378790.573,555.2226025
707646.5077,5378810.388,555.1632215
707643.4826,5378830.205,555.0928461
708055.9702,5376438.79,541.911431
707640.4967,5378850.025,555.2552081
708053.0259,5376458.617,542.142466
710823.3006,5379403.669,1152.399627
707637.5411,5378869.851,555.7198562
713987.3265,5379974.987,1260.878246
707634.5889,5378889.676,555.889867
707631.6504,5378909.504,556.2811539
707628.7167,5378929.333,556.6310391
710811.2252,5379482.934,1140.387564
707625.7783,5378949.16,556.6903417
707622.8415,5378968.988,556.6949588
707619.8685,5378988.812,555.7265937
707616.8973,5379008.635,555.0139301
707613.9679,5379028.464,555.578252
707611.0447,5379048.293,556.0235102
713959.5339,5380153.241,1182.305705
707608.1346,5379068.125,556.3809216
710789.5467,5379621.573,1095.990007
713956.5317,5380173.059,1176.521402
707605.2325,5379087.958,556.4866791
710786.4982,5379641.385,1089.651863
713953.5501,5380192.88,1170.863267
707602.3469,5379107.793,556.4345584
710783.4859,5379661.201,1084.48246
713950.603,5380212.705,1166.160528
707599.4874,5379127.631,556.4661432
713947.7225,5380232.539,1163.824808
713944.8854,5380252.38,1163.05315
707593.8611,5379167.321,557.4322836
707591.0616,5379187.168,557.6303589
707588.2682,5379207.015,557.740196
707585.4752,5379226.862,557.7556511
713933.5676,5380331.745,1166.124762
707582.6828,5379246.71,557.8738715
713930.7324,5380351.585,1169.245618
707579.8903,5379266.558,558.1015363
707577.09,5379286.404,558.3924486
713924.9774,5380391.255,1178.338641
707574.2743,5379306.248,558.6036671
713922.1007,5380411.089,1184.498569
707571.4394,5379326.09,558.8895331
713919.2165,5380430.923,1190.126071
707568.6255,5379345.935,560.7906156
707565.8436,5379365.783,564.697213
713913.516,5380470.6,1204.557874
707563.0579,5379385.632,569.1913892
713910.7003,5380490.443,1212.561852
707560.1834,5379405.469,571.752781
713907.9245,5380510.292,1221.052946
707548.3169,5379484.764,575.0744102
710725.7148,5380037.653,943.5173929
713896.9761,5380589.707,1249.155757
707545.3598,5379504.588,576.1718927
713894.2479,5380609.562,1254.482554
707542.3975,5379524.414,576.5909752
713891.5149,5380629.416,1259.18678
707539.4359,5379544.239,576.1694482
713888.7914,5380649.272,1264.534399
713886.0554,5380669.125,1269.179336
713880.4511,5380708.815,1270.195034
707527.9233,5379623.583,576.0538686
713877.6197,5380728.656,1269.242546
707525.1103,5379643.427,576.1217797
713874.7766,5380748.496,1267.982712
707522.312,5379663.274,576.1347016
707519.5493,5379683.126,576.7168035
710694.2943,5380255.873,920.7271753
713866.1661,5380808.003,1260.974313
707514.0558,5379722.834,577.9128516
710691.4711,5380275.715,916.6354631
713863.2815,5380827.837,1257.844252
707511.2922,5379742.684,577.1027432
713860.4035,5380847.671,1254.487813
707508.5574,5379762.54,577.002134
713857.5376,5380867.508,1251.264889
707505.867,5379782.401,578.1196259
713854.6918,5380887.347,1248.15918
707503.1807,5379802.264,579.1839554
707915.7596,5377410.864,563.1108488
713851.8576,5380907.187,1244.918643
707500.4803,5379822.124,579.5087948
707913.0053,5377430.717,563.4818045
710677.1081,5380374.895,888.817919
713849.0461,5380927.031,1241.16486
707497.7833,5379841.984,579.4923243
710674.2305,5380394.731,886.5639416
713846.2602,5380946.878,1237.575046
707495.0847,5379861.844,579.2931279
710671.3737,5380414.569,885.8779868
713843.5188,5380966.731,1235.932752
707492.3745,5379881.703,579.0407922
713840.8022,5380986.588,1235.44126
707489.6463,5379901.559,578.7081378
707486.9055,5379921.414,578.6036935
710662.844,5380474.09,884.467779
713835.4123,5381026.306,1235.949333
707484.1659,5379941.268,579.074491
710660.0293,5380493.933,883.9263127
713832.7252,5381046.167,1236.6632
707481.4273,5379961.123,580.2951208
710657.2432,5380513.78,883.3895515
707478.6574,5379980.974,581.8625107
710654.5018,5380533.635,882.7213728
713827.3129,5381085.883,1237.04986
707475.8582,5380000.821,583.0839939
710651.7829,5380553.491,881.5400255
713824.5633,5381105.735,1234.924869
707473.0571,5380020.667,583.8091413
713821.789,5381125.584,1231.368441
707470.2725,5380040.516,584.1423635
710646.3574,5380593.208,878.0003361
713819.0209,5381145.433,1228.446737
707467.5156,5380060.368,584.3542515
710643.6815,5380613.069,877.5113832
707464.8006,5380080.226,584.446705
707462.1303,5380100.09,584.5256055
710638.3735,5380652.802,878.8670648
707459.553,5380119.967,585.2477866
710635.7111,5380672.666,880.3795757
713808.0608,5381224.847,1224.757476
707457.0958,5380139.86,587.8414721
710633.0286,5380692.528,881.4837443
707454.6865,5380159.76,591.5707969
710630.3451,5380712.389,882.6115804
707452.2492,5380179.655,594.2970016
710627.6675,5380732.252,883.927724
713799.9274,5381284.419,1225.294896
707449.7555,5380199.543,595.4909903
710624.9962,5380752.115,885.2931756
713797.2339,5381304.278,1225.800691
707447.2066,5380219.425,595.7674964
710622.3307,5380771.979,886.4683544
713794.552,5381324.14,1226.576207
707444.6239,5380239.3,595.9531352
710619.6765,5380791.845,887.5918073
713791.881,5381344.002,1227.551605
707441.9667,5380259.166,595.9816711
710617.0386,5380811.713,888.8093155
713789.2184,5381363.866,1228.670414
707439.2331,5380279.021,595.9741434
707849.8833,5377887.361,549.5949642
710614.4248,5380831.584,890.0870408
713786.5675,5381383.732,1229.979846
707436.4765,5380298.874,596.0141946
707847.2247,5377907.227,550.0451998
710611.8189,5380851.456,891.2492729
713783.9313,5381403.6,1231.643981
707433.7028,5380318.724,595.9534431
707844.5694,5377927.093,550.4357813
710609.2218,5380871.33,892.124911
713781.3113,5381423.469,1233.895557
707430.9281,5380338.574,595.8953488
710606.6366,5380891.205,892.9765629
713778.7044,5381443.34,1236.52605
707428.1611,5380358.425,595.757328
710604.062,5380911.081,893.9785467
713776.1045,5381463.212,1239.270368
707425.4079,5380378.278,595.4901716
710601.4972,5380930.959,895.1922275
707422.708,5380398.138,595.3941665
710598.9375,5380950.837,896.1953228
707420.0681,5380418.006,595.5078574
710596.371,5380970.715,896.7402246
713768.3465,5381522.836,1247.744268
707417.457,5380437.878,595.7596969
710593.7999,5380990.592,897.6701845
707414.856,5380457.752,595.9346302
710591.2173,5381010.467,898.7762945
707412.2608,5380477.626,596.1041
707823.4009,5378086.034,549.3772774
710588.6042,5381030.339,899.4531166
707409.6678,5380497.501,596.3725156
707820.7942,5378105.905,549.8519882
713758.2663,5381602.369,1278.679797
707407.0723,5380517.375,596.6281431
713755.7482,5381622.252,1287.601349
707404.4511,5380537.246,596.9172748
710580.7271,5381089.539,904.432951
707401.797,5380557.112,597.2511653
710577.9992,5381109.803,907.353091
707399.1396,5380576.978,597.5808595
710575.3188,5381129.665,910.4569352
707396.4849,5380596.845,597.8316361
710572.6592,5381149.53,914.2582778
707393.8396,5380616.712,597.995041
707805.1569,5378225.143,550.8168849
710570.0484,5381169.402,919.5469761
707391.2093,5380636.582,598.1501207
707802.5439,5378245.015,550.7624958
710567.487,5381189.28,926.1374726
707388.5978,5380656.454,598.3752625
713737.239,5381761.317,1294.35674
707386.024,5380676.331,598.6547703
710562.3142,5381229.029,931.9455834
713734.6208,5381781.186,1295.201643
707383.492,5380696.214,598.8979117
707794.7343,5378304.635,552.1267927
710559.7841,5381248.912,933.8168117
713732.0389,5381801.061,1297.66997
707380.9755,5380716.099,599.1331026
707792.1236,5378324.507,552.3574414
710557.3012,5381268.801,936.5799836
713729.471,5381820.938,1300.270083
707378.4668,5380735.985,599.4671059
710554.8313,5381288.691,939.3097907
713726.9159,5381840.816,1302.840328
707375.9539,5380755.871,599.752544
710552.3891,5381308.586,942.6330693
713724.3745,5381860.697,1305.427333
707373.4339,5380775.753,599.975825
710549.964,5381328.483,946.484141
713721.8538,5381880.58,1308.628651
707370.9327,5380795.339,600.2272486
710547.5533,5381348.382,950.8671795
713719.3496,5381900.465,1312.219107
707368.3441,5380815.382,600.3571618
710545.1205,5381368.277,954.958171
713716.8587,5381920.352,1316.024148
707365.722,5380835.388,600.3157023
710542.6513,5381388.168,958.269863
713714.3789,5381940.242,1319.783854
707363.0989,5380855.258,600.3368852
710540.191,5381408.06,962.1979189
713711.909,5381960.131,1324.082791
707360.4652,5380875.128,600.2890035
710537.7436,5381427.954,966.8200595
713709.4594,5381980.024,1329.665538
707357.8274,5380894.996,600.188658
710535.2917,5381447.847,971.208848
713707.0309,5381999.92,1336.783458
707355.2007,5380914.866,600.3701916
710532.8319,5381467.739,975.0759194
713704.5994,5382019.815,1343.854612
707352.5882,5380934.738,600.7916365
710530.3731,5381487.631,978.8419491
713702.1532,5382039.708,1350.258211
707349.9956,5380954.613,601.2942444
710527.9346,5381507.526,983.0257839
713699.7054,5382059.601,1357.015357
707347.4256,5380974.49,601.7517578
707758.8891,5378582.941,553.8540803
710525.5016,5381527.422,986.8732045
713697.2556,5382079.494,1364.117338
707344.8745,5380994.371,602.1830592
710523.0595,5381547.316,990.0556281
713694.8073,5382099.387,1371.546039
707342.3399,5381014.253,602.6864515
710520.6485,5381567.215,994.5654742
713692.3658,5382119.281,1379.591871
707339.8115,5381034.137,602.9750834
710518.2276,5381587.112,998.6152076
713689.9,5382139.172,1385.950293
707337.2893,5381054.021,603.1095859
710515.7882,5381607.007,1001.871655
713687.4287,5382159.061,1391.773993
